model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
grok,x-ai/grok-4.3,motion_blur,4,780,truck,cat,cat,1,0,0.48,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,734,truck,automobile,automobile,1,0,2.317,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,752,truck,truck,truck,1,1,1.033,0.00015
claude_opus,anthropic/claude-opus-5,motion_blur,4,686,truck,bird,bird,1,0,3.932,0.001205
kimi,moonshotai/kimi-k3,motion_blur,4,733,truck,airplane,airplane,1,0,2.468,0.0001851
gemini,google/gemini-3.1-flash-lite,motion_blur,4,750,truck,truck,truck,1,1,1.444,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,780,truck,airplane,airplane,1,0,0.965,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,4,752,truck,truck,truck,1,1,1.206,0.00034485
kimi,moonshotai/kimi-k3,motion_blur,4,734,truck,ship,ship,1,0,2.375,0.0001701
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,780,truck,airplane,airplane,1,0,1.184,0.00016
claude_opus,anthropic/claude-opus-5,motion_blur,4,707,truck,truck,truck,1,1,4.136,0.001455
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,744,truck,frog,frog,1,0,2.431,0.000202
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,787,truck,airplane,airplane,1,0,0.845,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,787,truck,ship,ship,1,0,0.646,8.965e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,752,truck,truck,truck,1,1,1.485,0.0002845
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,787,truck,automobile,automobile,1,0,0.795,0.000172
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,787,truck,airplane,airplane,1,0,0.789,1.72e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,750,truck,ship,ship,1,0,2.311,0.000505
gemini,google/gemini-3.1-flash-lite,motion_blur,4,780,truck,truck,truck,1,1,1.314,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,787,truck,airplane,airplane,1,0,1.048,0.00016
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,780,truck,frog,frog,1,0,1.478,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,780,truck,ship,ship,1,0,1.401,1.6e-05
kimi,moonshotai/kimi-k3,motion_blur,4,744,truck,automobile,automobile,1,0,2.536,0.0001851
grok,x-ai/grok-4.3,motion_blur,4,816,truck,ship,ship,1,0,0.485,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,750,truck,automobile,automobile,1,0,2.515,0.000212
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,816,truck,truck,truck,1,1,0.743,0.00016
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,816,truck,truck,truck,1,1,0.897,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,816,truck,truck,truck,1,1,0.693,1.6e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,719,truck,truck,truck,1,1,4.288,0.00123
claude_opus,anthropic/claude-opus-5,motion_blur,4,733,truck,truck,truck,1,1,3.949,0.00098
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,752,truck,automobile,automobile,1,0,2.281,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,838,truck,bird,bird,1,0,0.799,8.2e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,787,truck,automobile,automobile,1,0,1.488,0.0002845
kimi,moonshotai/kimi-k3,motion_blur,4,816,truck,truck,truck,1,1,0.922,0.00034485
kimi,moonshotai/kimi-k3,motion_blur,4,750,truck,ship,ship,1,0,2.595,0.0001701
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,838,truck,frog,frog,1,0,0.79,1.6e-05
grok,x-ai/grok-4.3,motion_blur,4,838,truck,cat,cat,1,0,0.782,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,838,truck,frog,frog,1,0,0.966,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,816,truck,truck,truck,1,1,1.249,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,851,truck,cat,cat,1,0,0.83,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,851,truck,automobile,automobile,1,0,0.582,9.215e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,816,truck,truck,truck,1,1,1.5,0.00015
claude_opus,anthropic/claude-opus-5,motion_blur,4,451,truck,truck,truck,1,1,3.588,0.00093
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,780,truck,airplane,airplane,1,0,2.575,0.000212
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,851,truck,automobile,automobile,1,0,1.007,0.000172
claude_opus,anthropic/claude-opus-5,motion_blur,4,744,truck,automobile,automobile,1,0,3.934,0.001105
gemini,google/gemini-3.1-flash-lite,motion_blur,4,851,truck,truck,truck,1,1,1.07,0.0002845
claude_opus,anthropic/claude-opus-5,motion_blur,4,734,truck,airplane,airplane,1,0,4.406,0.001505
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,851,truck,automobile,automobile,1,0,1.118,1.72e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,838,truck,truck,truck,1,1,1.414,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,853,truck,ship,ship,1,0,0.618,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,4,780,truck,ship,ship,1,0,2.493,0.0001701
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,838,truck,airplane,airplane,1,0,1.591,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,853,truck,automobile,automobile,1,0,0.864,0.00016
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,853,truck,automobile,automobile,1,0,0.898,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,4,787,truck,ship,ship,1,0,2.476,0.0001701
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,853,truck,automobile,automobile,1,0,1.087,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,884,truck,cat,cat,1,0,0.841,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,884,truck,frog,frog,1,0,0.546,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,4,853,truck,automobile,automobile,1,0,0.953,0.00034485
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,884,truck,automobile,automobile,1,0,0.847,0.000172
kimi,moonshotai/kimi-k3,motion_blur,4,851,truck,automobile,automobile,1,0,1.532,0.00034485
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,853,truck,automobile,automobile,1,0,1.24,0.000172
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,884,truck,automobile,automobile,1,0,0.96,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,853,truck,truck,truck,1,1,1.209,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,921,truck,truck,truck,1,1,0.425,8.965e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,851,truck,automobile,automobile,1,0,1.861,0.00016
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,921,truck,truck,truck,1,1,0.773,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,884,truck,automobile,automobile,1,0,1.16,1.72e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,921,truck,truck,truck,1,1,1.012,1.6e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,921,truck,truck,truck,1,1,1.091,0.00015
kimi,moonshotai/kimi-k3,motion_blur,4,838,truck,frog,frog,1,0,2.506,0.0001701
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,921,truck,automobile,automobile,1,0,1.108,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,922,truck,truck,truck,1,1,0.753,8.2e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,884,truck,truck,truck,1,1,1.373,0.0002845
claude_opus,anthropic/claude-opus-5,motion_blur,4,853,truck,automobile,automobile,1,0,2.175,0.00053
claude_opus,anthropic/claude-opus-5,motion_blur,4,780,truck,automobile,automobile,1,0,4.093,0.001205
grok,x-ai/grok-4.3,motion_blur,4,922,truck,cat,cat,1,0,0.672,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,922,truck,automobile,automobile,1,0,0.804,0.000172
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,851,truck,truck,truck,1,1,2.854,0.000202
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,923,truck,dog,dog,1,0,0.815,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,853,truck,automobile,automobile,1,0,2.537,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,922,truck,automobile,automobile,1,0,1.12,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,922,truck,automobile,automobile,1,0,1.066,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,838,truck,frog,frog,1,0,3.195,0.000202
gemini,google/gemini-3.1-flash-lite,motion_blur,4,921,truck,truck,truck,1,1,1.54,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,923,truck,dog,dog,1,0,0.509,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,884,truck,truck,truck,1,1,2.267,0.000202
gemini,google/gemini-3.1-flash-lite,motion_blur,4,922,truck,truck,truck,1,1,1.359,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,923,truck,cat,cat,1,0,1.059,0.00015
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,938,truck,bird,bird,1,0,0.746,8.2e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,816,truck,automobile,automobile,1,0,4.121,0.00128
claude_opus,anthropic/claude-opus-5,motion_blur,4,787,truck,truck,truck,1,1,4.431,0.00143
grok,x-ai/grok-4.3,motion_blur,4,938,truck,ship,ship,1,0,0.585,8.965e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,851,truck,truck,truck,1,1,3.522,0.00068
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,938,truck,automobile,automobile,1,0,0.673,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,4,884,truck,truck,truck,1,1,2.42,0.0001851
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,938,truck,automobile,automobile,1,0,1.029,0.000172
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,923,truck,dog,dog,1,0,1.235,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,921,truck,truck,truck,1,1,2.454,0.000202
gemini,google/gemini-3.1-flash-lite,motion_blur,4,923,truck,frog,frog,1,0,1.242,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,940,truck,truck,truck,1,1,0.484,8.965e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,938,truck,automobile,automobile,1,0,1.28,0.00016
claude_opus,anthropic/claude-opus-5,motion_blur,4,922,truck,ship,ship,1,0,2.113,0.000505
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,940,truck,truck,truck,1,1,0.832,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,4,921,truck,truck,truck,1,1,2.387,0.0001851
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,922,truck,frog,frog,1,0,2.338,0.000202
claude_opus,anthropic/claude-opus-5,motion_blur,4,684,truck,dog,dog,1,0,4.038,0.001155
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,752,truck,truck,truck,1,1,6.021,1.6e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,940,truck,automobile,automobile,1,0,1.104,0.000172
gemini,google/gemini-3.1-flash-lite,motion_blur,4,938,truck,automobile,automobile,1,0,1.457,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,940,truck,automobile,automobile,1,0,1.21,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,951,truck,bird,bird,1,0,0.905,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,951,truck,automobile,automobile,1,0,0.781,1.72e-05
grok,x-ai/grok-4.3,motion_blur,4,951,truck,ship,ship,1,0,0.734,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,960,truck,horse,horse,1,0,0.76,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,951,truck,automobile,automobile,1,0,1.032,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,960,truck,cat,cat,1,0,0.777,0.00015
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,940,truck,automobile,automobile,1,0,1.6,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,940,truck,truck,truck,1,1,1.412,0.0002845
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,951,truck,ship,ship,1,0,1.055,0.00016
kimi,moonshotai/kimi-k3,motion_blur,4,923,truck,dog,dog,1,0,2.241,0.000453
grok,x-ai/grok-4.3,motion_blur,4,960,truck,ship,ship,1,0,0.628,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,4,922,truck,truck,truck,1,1,2.959,0.000468
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,938,truck,automobile,automobile,1,0,2.431,0.000212
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,960,truck,cat,cat,1,0,0.936,0.00016
claude_opus,anthropic/claude-opus-5,motion_blur,4,884,truck,automobile,automobile,1,0,4.131,0.00113
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,960,truck,automobile,automobile,1,0,0.966,1.72e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,838,truck,frog,frog,1,0,5.311,0.002705
grok,x-ai/grok-4.3,motion_blur,4,967,truck,ship,ship,1,0,0.512,8.965e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,940,truck,truck,truck,1,1,2.222,0.000505
claude_opus,anthropic/claude-opus-5,motion_blur,4,921,truck,truck,truck,1,1,3.96,0.00083
gemini,google/gemini-3.1-flash-lite,motion_blur,4,951,truck,truck,truck,1,1,1.53,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,967,truck,ship,ship,1,0,0.796,8.2e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,752,truck,truck,truck,1,1,2.039,0.000505
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,940,truck,truck,truck,1,1,2.46,0.000202
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,967,truck,airplane,airplane,1,0,0.975,0.000172
grok,x-ai/grok-4.3,motion_blur,4,969,truck,automobile,automobile,1,0,0.508,9.215e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,967,truck,ship,ship,1,0,0.917,1.6e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,967,truck,airplane,airplane,1,0,1.205,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,960,truck,truck,truck,1,1,1.537,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,969,truck,automobile,automobile,1,0,0.94,8.2e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,938,truck,automobile,automobile,1,0,3.189,0.00073
kimi,moonshotai/kimi-k3,motion_blur,4,940,truck,truck,truck,1,1,2.465,0.0001851
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,969,truck,automobile,automobile,1,0,0.881,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,951,truck,truck,truck,1,1,2.386,0.000202
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,969,truck,automobile,automobile,1,0,1.063,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,970,truck,bird,bird,1,0,0.79,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,970,truck,ship,ship,1,0,0.833,0.00015
gemini,google/gemini-3.1-flash-lite,motion_blur,4,967,truck,ship,ship,1,0,1.469,0.0002845
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,970,truck,ship,ship,1,0,0.973,0.00016
kimi,moonshotai/kimi-k3,motion_blur,4,951,truck,ship,ship,1,0,2.485,0.0001701
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,970,truck,ship,ship,1,0,1.009,1.6e-05
grok,x-ai/grok-4.3,motion_blur,4,970,truck,ship,ship,1,0,0.902,8.965e-05
grok,x-ai/grok-4.3,motion_blur,4,979,truck,ship,ship,1,0,0.53,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,960,truck,truck,truck,1,1,2.578,0.000202
gemini,google/gemini-3.1-flash-lite,motion_blur,4,969,truck,truck,truck,1,1,1.452,0.0002845
claude_opus,anthropic/claude-opus-5,motion_blur,4,923,truck,truck,truck,1,1,4.563,0.001105
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,979,truck,frog,frog,1,0,0.833,8.7e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,787,truck,automobile,automobile,1,0,2.387,0.000212
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,979,truck,automobile,automobile,1,0,0.973,0.000172
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,979,truck,automobile,automobile,1,0,1.02,0.00016
claude_opus,anthropic/claude-opus-5,motion_blur,4,967,truck,truck,truck,1,1,2.384,0.000505
gemini,google/gemini-3.1-flash-lite,motion_blur,4,970,truck,truck,truck,1,1,1.334,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,981,truck,airplane,airplane,1,0,0.866,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,967,truck,truck,truck,1,1,2.479,0.000202
grok,x-ai/grok-4.3,motion_blur,4,981,truck,ship,ship,1,0,0.581,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,816,truck,truck,truck,1,1,2.43,0.000202
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,979,truck,automobile,automobile,1,0,1.259,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,4,938,truck,automobile,automobile,1,0,4.173,0.000399
kimi,moonshotai/kimi-k3,motion_blur,4,967,truck,ship,ship,1,0,2.464,0.0001701
gemini,google/gemini-3.1-flash-lite,motion_blur,4,979,truck,truck,truck,1,1,1.363,0.0002845
claude_opus,anthropic/claude-opus-5,motion_blur,4,589,truck,automobile,automobile,1,0,2.279,0.00053
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,969,truck,automobile,automobile,1,0,2.485,0.000212
kimi,moonshotai/kimi-k3,motion_blur,4,960,truck,automobile,automobile,1,0,2.951,0.000468
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,981,truck,automobile,automobile,1,0,1.145,0.00016
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,981,truck,cat,cat,1,0,1.049,0.00016
grok,x-ai/grok-4.3,motion_blur,4,1008,truck,frog,frog,1,0,0.512,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,981,truck,airplane,airplane,1,0,1.027,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1008,truck,cat,cat,1,0,0.773,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1008,truck,cat,cat,1,0,0.861,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1008,truck,cat,cat,1,0,1.058,0.00015
kimi,moonshotai/kimi-k3,motion_blur,4,969,truck,airplane,airplane,1,0,2.548,0.0001851
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,970,truck,automobile,automobile,1,0,2.475,0.000212
grok,x-ai/grok-4.3,motion_blur,4,1060,truck,truck,truck,1,1,0.533,8.965e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,981,truck,truck,truck,1,1,1.43,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1008,truck,ship,ship,1,0,1.032,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1060,truck,truck,truck,1,1,0.811,8.2e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,960,truck,automobile,automobile,1,0,4.018,0.00143
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1060,truck,automobile,automobile,1,0,0.765,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,979,truck,truck,truck,1,1,2.374,0.000202
kimi,moonshotai/kimi-k3,motion_blur,4,970,truck,truck,truck,1,1,2.495,0.0001851
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1064,truck,bird,bird,1,0,0.825,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1064,truck,cat,cat,1,0,0.808,0.00016
grok,x-ai/grok-4.3,motion_blur,4,1064,truck,ship,ship,1,0,0.634,8.965e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,951,truck,truck,truck,1,1,4.767,0.001555
kimi,moonshotai/kimi-k3,motion_blur,4,979,truck,truck,truck,1,1,2.296,0.0001419
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1060,truck,automobile,automobile,1,0,1.24,0.000172
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1060,truck,truck,truck,1,1,1.265,0.00015
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1064,truck,dog,dog,1,0,0.995,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,981,truck,truck,truck,1,1,2.319,0.000202
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1064,truck,bird,bird,1,0,1.09,0.00015
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1064,truck,cat,cat,1,0,1.098,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,1066,truck,frog,frog,1,0,0.547,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,923,truck,frog,frog,1,0,0.898,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1060,truck,truck,truck,1,1,1.34,0.0002845
kimi,moonshotai/kimi-k3,motion_blur,4,981,truck,airplane,airplane,1,0,2.07,0.000468
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1066,truck,automobile,automobile,1,0,0.791,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1066,truck,dog,dog,1,0,0.882,1.6e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1066,truck,frog,frog,1,0,1.026,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,1008,truck,dog,dog,1,0,2.358,0.000202
grok,x-ai/grok-4.3,motion_blur,4,1068,truck,ship,ship,1,0,0.647,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1068,truck,truck,truck,1,1,0.84,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1066,truck,automobile,automobile,1,0,1.281,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1008,truck,truck,truck,1,1,2.321,0.0002845
claude_opus,anthropic/claude-opus-5,motion_blur,4,969,truck,automobile,automobile,1,0,4.484,0.00133
grok,x-ai/grok-4.3,motion_blur,4,1082,truck,ship,ship,1,0,0.715,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1082,truck,airplane,airplane,1,0,0.822,8.2e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,970,truck,automobile,automobile,1,0,4.189,0.00118
kimi,moonshotai/kimi-k3,motion_blur,4,1008,truck,cat,cat,1,0,2.473,0.0001701
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1066,truck,truck,truck,1,1,1.459,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1068,truck,automobile,automobile,1,0,1.162,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1082,truck,automobile,automobile,1,0,0.929,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1068,truck,automobile,automobile,1,0,1.248,0.000172
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,923,truck,frog,frog,1,0,2.15,0.000202
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,1060,truck,truck,truck,1,1,2.518,0.000202
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1104,truck,bird,bird,1,0,0.756,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,1104,truck,cat,cat,1,0,0.494,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,4,1060,truck,ship,ship,1,0,2.515,0.0001701
claude_opus,anthropic/claude-opus-5,motion_blur,4,979,truck,truck,truck,1,1,4.229,0.001005
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1082,truck,truck,truck,1,1,1.283,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1104,truck,cat,cat,1,0,0.707,1.6e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1082,truck,ship,ship,1,0,1.347,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1104,truck,automobile,automobile,1,0,0.985,0.00016
claude_opus,anthropic/claude-opus-5,motion_blur,4,981,truck,truck,truck,1,1,3.999,0.00093
grok,x-ai/grok-4.3,motion_blur,4,1106,truck,frog,frog,1,0,0.464,8.965e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1068,truck,truck,truck,1,1,1.705,0.0002845
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1104,truck,automobile,automobile,1,0,0.976,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1106,truck,bird,bird,1,0,0.785,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,1066,truck,automobile,automobile,1,0,2.429,0.000212
kimi,moonshotai/kimi-k3,motion_blur,4,1064,truck,truck,truck,1,1,2.501,0.0001851
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1106,truck,automobile,automobile,1,0,0.892,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1068,truck,truck,truck,1,1,2.076,1.6e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1106,truck,automobile,automobile,1,0,0.948,0.000172
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1106,truck,automobile,automobile,1,0,1.006,1.72e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1104,truck,frog,frog,1,0,1.258,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1114,truck,truck,truck,1,1,0.767,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1082,truck,automobile,automobile,1,0,2.127,0.00016
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1114,truck,bird,bird,1,0,0.891,0.00016
grok,x-ai/grok-4.3,motion_blur,4,1114,truck,ship,ship,1,0,0.747,8.965e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,1008,truck,frog,frog,1,0,4.269,0.001205
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1114,truck,automobile,automobile,1,0,0.984,1.72e-05
claude_opus,anthropic/claude-opus-5,motion_blur,4,1060,truck,truck,truck,1,1,3.84,0.00093
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1106,truck,truck,truck,1,1,1.336,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,1068,truck,truck,truck,1,1,2.737,0.000202
kimi,moonshotai/kimi-k3,motion_blur,4,1068,truck,truck,truck,1,1,2.541,0.0001851
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1136,truck,bird,bird,1,0,0.774,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,1136,truck,frog,frog,1,0,0.54,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1136,truck,cat,cat,1,0,0.821,0.00016
